,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
287,00:05.74,30.578125,-105.9140625,-41.6075134277,梦,0,0,0,0,0.0
288,00:05.76,30.5,-106.0,-41.5597839355,梦,0,0,0,0,0.0
289,00:05.78,30.484375,-106.1015625,-41.5069580078,梦,0,0,0,0,0.0
290,00:05.80,30.5234375,-106.171875,-41.4717407227,梦,0,0,0,0,0.0
291,00:05.82,30.5390625,-106.1328125,-41.4976806641,梦,0,0,0,0,0.0
292,00:05.84,30.5390625,-106.09375,-41.5546875,梦,0,0,0,0,0.0
293,00:05.86,30.5234375,-106.03125,-41.6307373047,梦,0,0,0,0,0.0
294,00:05.88,30.53125,-106.0859375,-41.6677856445,梦,0,0,0,0,0.0
295,00:05.90,30.578125,-106.203125,-41.6602478027,梦,0,0,0,0,0.0
296,00:05.92,30.640625,-106.2890625,-41.6343688965,梦,0,0,0,0,0.0
297,00:05.94,30.71875,-106.3515625,-41.5944213867,梦,0,0,0,0,0.0
298,00:05.96,30.8046875,-106.3515625,-41.5630493164,梦,0,0,0,0,0.0
299,00:05.98,30.8359375,-106.265625,-41.562286377,梦,0,0,0,0,0.0
300,00:06.0,30.828125,-106.1640625,-41.5794067383,梦,0,0,0,0,0.0
301,00:06.2,30.7734375,-106.0625,-41.5997619629,梦,0,0,0,0,0.0
302,00:06.4,30.7265625,-106.046875,-41.5950317383,梦,0,0,0,0,0.0
303,00:06.6,30.7109375,-106.046875,-41.5815734863,梦,0,0,0,0,0.0
304,00:06.8,30.703125,-106.0546875,-41.5680236816,梦,0,0,0,0,0.0
305,00:06.10,30.671875,-106.0078125,-41.5766906738,梦,0,0,0,0,0.0
306,00:06.12,30.6484375,-105.9609375,-41.5946960449,梦,0,0,0,0,0.0
307,00:06.14,30.59375,-105.8984375,-41.6168212891,梦,0,0,0,0,0.0
308,00:06.16,30.5625,-105.8671875,-41.6300964355,梦,0,0,0,0,0.0
309,00:06.18,30.5546875,-105.8828125,-41.6211242676,梦,0,0,0,0,0.0
310,00:06.20,30.5625,-105.8984375,-41.6078186035,梦,0,0,0,0,0.0
311,00:06.22,30.5859375,-105.953125,-41.5811462402,梦,0,0,0,0,0.0
312,00:06.24,30.6015625,-105.96875,-41.5721740723,梦,0,0,0,0,0.0
