,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
5849,01:56.98,18.265625,-141.1171875,-54.8188781738,Marker 5,Extract per2 start,4,0,216,24,0.0
5850,01:57.0,18.296875,-141.0,-54.7990722656,Marker 5,Extract per2 start,4,0,216,24,0.0
5851,01:57.2,18.296875,-140.90625,-54.7789306641,Marker 5,Extract per2 start,4,0,216,24,0.0
5852,01:57.4,18.328125,-140.8671875,-54.7598876953,Marker 5,Extract per2 start,4,0,216,24,0.0
5853,01:57.6,18.3828125,-140.8046875,-54.767578125,Marker 5,Extract per2 start,4,0,216,24,0.0
5854,01:57.8,18.4140625,-140.7890625,-54.775970459,Marker 5,Extract per2 start,4,0,216,24,0.0
5855,01:57.10,18.4140625,-140.796875,-54.794921875,Marker 5,Extract per2 start,4,0,216,24,0.0
5856,01:57.12,18.375,-140.828125,-54.8225097656,Marker 5,Extract per2 start,4,0,216,24,0.0
5857,01:57.14,18.34375,-140.8984375,-54.8417053223,Marker 5,Extract per2 start,4,0,216,24,0.0
5858,01:57.16,18.3046875,-141.015625,-54.8442993164,Marker 5,Extract per2 start,4,0,216,24,0.0
5859,01:57.18,18.25,-141.0703125,-54.8680725098,Marker 5,Extract per2 start,4,0,216,24,0.0
5860,01:57.20,18.203125,-141.171875,-54.8743286133,Marker 5,Extract per2 start,4,0,216,24,0.0
5861,01:57.22,18.1484375,-141.28125,-54.8710632324,Marker 5,Extract per2 start,4,0,216,24,0.0
5862,01:57.24,18.109375,-141.3984375,-54.8592224121,Marker 5,Extract per2 start,4,0,216,24,0.0
5863,01:57.26,18.046875,-141.453125,-54.8643188477,Marker 5,Extract per2 start,4,0,216,24,0.0
5864,01:57.28,17.9921875,-141.46875,-54.8826599121,Marker 5,Extract per2 start,4,0,216,24,0.0
5865,01:57.30,17.9453125,-141.4453125,-54.9047241211,Marker 5,Extract per2 start,4,0,216,24,0.0
5866,01:57.32,17.9140625,-141.453125,-54.9000244141,Marker 5,Extract per2 start,4,0,216,24,0.0
5867,01:57.34,17.8984375,-141.4609375,-54.8774108887,Marker 5,Extract per2 start,4,0,216,24,0.0
5868,01:57.36,17.9375,-141.453125,-54.8596801758,Marker 5,Extract per2 start,4,0,216,24,0.0
5869,01:57.38,17.984375,-141.375,-54.8725891113,Marker 5,Extract per2 start,4,0,216,24,0.0
5870,01:57.40,18.03125,-141.2890625,-54.8899230957,Marker 5,Extract per2 start,4,0,216,24,0.0
5871,01:57.42,18.046875,-141.2109375,-54.8982543945,Marker 5,Extract per2 start,4,0,216,24,0.0
5872,01:57.44,18.0625,-141.203125,-54.8703918457,Marker 5,Extract per2 start,4,0,216,24,0.0
5873,01:57.46,18.0859375,-141.1875,-54.8287658691,Marker 5,Extract per2 start,4,0,216,24,0.0
5874,01:57.48,18.1171875,-141.15625,-54.7909851074,Marker 5,Extract per2 start,4,0,216,24,0.0
5875,01:57.50,18.1328125,-141.1328125,-54.7672729492,Marker 5,Extract per2 start,4,0,216,24,0.0
5876,01:57.52,18.15625,-141.125,-54.7578735352,Marker 5,Extract per2 start,4,0,216,24,0.0
5877,01:57.54,18.1796875,-141.109375,-54.779876709,Marker 5,Extract per2 start,4,0,216,24,0.0
5878,01:57.56,18.203125,-141.0625,-54.8206481934,Marker 5,Extract per2 start,4,0,216,24,0.0
5879,01:57.58,18.21875,-141.046875,-54.8572387695,Marker 5,Extract per2 start,4,0,216,24,0.0
5880,01:57.60,18.2109375,-141.0546875,-54.8804931641,Marker 5,Extract per2 start,4,0,216,24,0.0
5881,01:57.62,18.234375,-141.1171875,-54.8822021484,Marker 5,Extract per2 start,4,0,216,24,0.0
5882,01:57.64,18.2734375,-141.1640625,-54.8832397461,Marker 5,Extract per2 start,4,0,216,24,0.0
5883,01:57.66,18.3046875,-141.21875,-54.8749084473,Marker 5,Extract per2 start,4,0,216,24,0.0
5884,01:57.68,18.2734375,-141.234375,-54.8800354004,Marker 5,Extract per2 start,4,0,216,24,0.0
5885,01:57.70,18.2109375,-141.296875,-54.8584594727,Marker 5,Extract per2 start,4,0,216,24,0.0
5886,01:57.72,18.1640625,-141.359375,-54.8276062012,Marker 5,Extract per2 start,4,0,216,24,0.0
5887,01:57.74,18.1328125,-141.390625,-54.8140563965,Marker 5,Extract per2 start,4,0,216,24,0.0
5888,01:57.76,18.078125,-141.34375,-54.8312072754,Marker 5,Extract per2 start,4,0,216,24,0.0
5889,01:57.78,17.984375,-141.2890625,-54.8625488281,Marker 5,Extract per2 start,4,0,216,24,0.0
5890,01:57.80,17.921875,-141.25,-54.8806762695,Marker 5,Extract per2 start,4,0,216,24,0.0
5891,01:57.82,17.8671875,-141.25,-54.880279541,Marker 5,Extract per2 start,4,0,216,24,0.0
5892,01:57.84,17.828125,-141.2578125,-54.8666992188,Marker 5,Extract per2 start,4,0,216,24,0.0
5893,01:57.86,17.78125,-141.2890625,-54.8394470215,Marker 5,Extract per2 start,4,0,216,24,0.0
5894,01:57.88,17.7421875,-141.265625,-54.8389587402,Marker 5,Extract per2 start,4,0,216,24,0.0
5895,01:57.90,17.703125,-141.2421875,-54.8476257324,Marker 5,Extract per2 start,4,0,216,24,0.0
5896,01:57.92,17.65625,-141.2265625,-54.8571472168,Marker 5,Extract per2 start,4,0,216,24,0.0
5897,01:57.94,17.6171875,-141.2265625,-54.8575744629,Marker 5,Extract per2 start,4,0,216,24,0.0
5898,01:57.96,17.59375,-141.25,-54.8533935547,Marker 5,Extract per2 start,4,0,216,24,0.0
5899,01:57.98,17.6015625,-141.21875,-54.8670349121,Marker 5,Extract per2 start,4,0,216,24,0.0
5900,01:58.0,17.6328125,-141.21875,-54.8799133301,Marker 5,Extract per2 start,4,0,216,24,0.0
5901,01:58.2,17.65625,-141.2265625,-54.9028930664,Marker 5,Extract per2 start,4,0,216,24,0.0
5902,01:58.4,17.671875,-141.2578125,-54.9307250977,Marker 5,Extract per2 start,4,0,216,24,0.0
5903,01:58.6,17.703125,-141.3671875,-54.9135131836,Marker 5,Extract per2 start,4,0,216,24,0.0
5904,01:58.8,17.765625,-141.5078125,-54.8702087402,Marker 5,Extract per2 start,4,0,216,24,0.0
5905,01:58.10,17.875,-141.6171875,-54.8317260742,Marker 5,Extract per2 start,4,0,216,24,0.0
5906,01:58.12,17.953125,-141.6484375,-54.8235473633,Marker 5,Extract per2 start,4,0,216,24,0.0
5907,01:58.14,18.0,-141.6328125,-54.8330993652,Marker 5,Extract per2 start,4,0,216,24,0.0
5908,01:58.16,18.0234375,-141.578125,-54.8467407227,Marker 5,Extract per2 start,4,0,216,24,0.0
5909,01:58.18,18.0390625,-141.46875,-54.8724975586,Marker 5,Extract per2 start,4,0,216,24,0.0
5910,01:58.20,18.03125,-141.375,-54.8756713867,Marker 5,Extract per2 start,4,0,216,24,0.0
5911,01:58.22,18.0,-141.2265625,-54.8769226074,Marker 5,Extract per2 start,4,0,216,24,0.0
5912,01:58.24,17.96875,-141.1484375,-54.8523864746,Marker 5,Extract per2 start,4,0,216,24,0.0
5913,01:58.26,17.9375,-141.0390625,-54.8324584961,Marker 5,Extract per2 start,4,0,216,24,0.0
5914,01:58.28,17.9140625,-140.9375,-54.8167724609,Marker 5,Extract per2 start,4,0,216,24,0.0
5915,01:58.30,17.9140625,-140.8359375,-54.8151245117,Marker 5,Extract per2 start,4,0,216,24,0.0
5916,01:58.32,17.8984375,-140.6484375,-54.8528137207,Marker 5,Extract per2 start,4,0,216,24,0.0
5917,01:58.34,17.8671875,-140.5390625,-54.8559875488,Marker 5,Extract per2 start,4,0,216,24,0.0
5918,01:58.36,17.8359375,-140.5078125,-54.8188171387,Marker 5,Extract per2 start,4,0,216,24,0.0
5919,01:58.38,17.796875,-140.4453125,-54.7819519043,Marker 5,Extract per2 start,4,0,216,24,0.0
5920,01:58.40,17.7734375,-140.3671875,-54.749206543,Marker 5,Extract per2 start,4,0,216,24,0.0
5921,01:58.42,17.7578125,-140.2890625,-54.7349853516,Marker 5,Extract per2 start,4,0,216,24,0.0
5922,01:58.44,17.7578125,-140.21875,-54.7478942871,Marker 5,Extract per2 start,4,0,216,24,0.0
5923,01:58.46,17.7578125,-140.1953125,-54.7660827637,Marker 5,Extract per2 start,4,0,216,24,0.0
5924,01:58.48,17.75,-140.140625,-54.8022766113,Marker 5,Extract per2 start,4,0,216,24,0.0
5925,01:58.50,17.75,-140.171875,-54.8123474121,Marker 5,Extract per2 start,4,0,216,24,0.0
5926,01:58.52,17.7578125,-140.2109375,-54.8265991211,Marker 5,Extract per2 start,4,0,216,24,0.0
5927,01:58.54,17.765625,-140.28125,-54.8415527344,Marker 5,Extract per2 start,4,0,216,24,0.0
5928,01:58.56,17.7578125,-140.390625,-54.8378295898,Marker 5,Extract per2 start,4,0,216,24,0.0
5929,01:58.58,17.75,-140.5234375,-54.8305358887,Marker 5,Extract per2 start,4,0,216,24,0.0
5930,01:58.60,17.734375,-140.6015625,-54.831237793,Marker 5,Extract per2 start,4,0,216,24,0.0
5931,01:58.62,17.71875,-140.65625,-54.8450317383,Marker 5,Extract per2 start,4,0,216,24,0.0
5932,01:58.64,17.71875,-140.6640625,-54.864074707,Marker 5,Extract per2 start,4,0,216,24,0.0
5933,01:58.66,17.71875,-140.65625,-54.8682861328,Marker 5,Extract per2 start,4,0,216,24,0.0
5934,01:58.68,17.71875,-140.640625,-54.858795166,Marker 5,Extract per2 start,4,0,216,24,0.0
5935,01:58.70,17.7109375,-140.609375,-54.8358459473,Marker 5,Extract per2 start,4,0,216,24,0.0
5936,01:58.72,17.703125,-140.546875,-54.8168640137,Marker 5,Extract per2 start,4,0,216,24,0.0
5937,01:58.74,17.703125,-140.4296875,-54.8063659668,Marker 5,Extract per2 start,4,0,216,24,0.0
5938,01:58.76,17.6796875,-140.2578125,-54.8133544922,Marker 5,Extract per2 start,4,0,216,24,0.0
5939,01:58.78,17.640625,-140.1640625,-54.7936096191,Marker 5,Extract per2 start,4,0,216,24,0.0
5940,01:58.80,17.609375,-140.078125,-54.7646789551,Marker 5,Extract per2 start,4,0,216,24,0.0
5941,01:58.82,17.5546875,-139.9921875,-54.7496032715,Marker 5,Extract per2 start,4,0,216,24,0.0
5942,01:58.84,17.53125,-139.890625,-54.7518005371,Marker 5,Extract per2 start,4,0,216,24,0.0
5943,01:58.86,17.5078125,-139.8359375,-54.763671875,Marker 5,Extract per2 start,4,0,216,24,0.0
5944,01:58.88,17.5,-139.7890625,-54.7809753418,Marker 5,Extract per2 start,4,0,216,24,0.0
5945,01:58.90,17.53125,-139.734375,-54.8118286133,Marker 5,Extract per2 start,4,0,216,24,0.0
5946,01:58.92,17.609375,-139.7578125,-54.8213806152,Marker 5,Extract per2 start,4,0,216,24,0.0
5947,01:58.94,17.734375,-139.7734375,-54.8310241699,Marker 5,Extract per2 start,4,0,216,24,0.0
5948,01:58.96,17.890625,-139.8359375,-54.8238525391,Marker 5,Extract per2 start,4,0,216,24,0.0
5949,01:58.98,18.0234375,-139.921875,-54.8082275391,Marker 5,Extract per2 start,4,0,216,24,0.0
5950,01:59.0,18.125,-140.0234375,-54.7883300781,Marker 5,Extract per2 start,4,0,216,24,0.0
5951,01:59.2,18.140625,-140.1328125,-54.7633666992,Marker 5,Extract per2 start,4,0,216,24,0.0
5952,01:59.4,18.1015625,-140.2265625,-54.7422790527,Marker 5,Extract per2 start,4,0,216,24,0.0
5953,01:59.6,18.0078125,-140.21875,-54.7597045898,Marker 5,Extract per2 start,4,0,216,24,0.0
5954,01:59.8,17.859375,-140.2109375,-54.7992858887,Marker 5,Extract per2 start,4,0,216,24,0.0
5955,01:59.10,17.6796875,-140.1640625,-54.8666381836,Marker 5,Extract per2 start,4,0,216,24,0.0
5956,01:59.12,17.484375,-140.1796875,-54.904296875,Marker 5,Extract per2 start,4,0,216,24,0.0
5957,01:59.14,17.328125,-140.203125,-54.9328918457,Marker 5,Extract per2 start,4,0,216,24,0.0
5958,01:59.16,17.21875,-140.265625,-54.9208984375,Marker 5,Extract per2 start,4,0,216,24,0.0
5959,01:59.18,17.125,-140.296875,-54.903717041,Marker 5,Extract per2 start,4,0,216,24,0.0
5960,01:59.20,17.0546875,-140.2734375,-54.8941955566,Marker 5,Extract per2 start,4,0,216,24,0.0
5961,01:59.22,16.9921875,-140.1875,-54.9010009766,Marker 5,Extract per2 start,4,0,216,24,0.0
5962,01:59.24,16.9765625,-140.1171875,-54.8943481445,Marker 5,Extract per2 start,4,0,216,24,0.0
5963,01:59.26,16.9765625,-140.046875,-54.8836669922,Marker 5,Extract per2 start,4,0,216,24,0.0
5964,01:59.28,16.984375,-139.953125,-54.8641967773,Marker 5,Extract per2 start,4,0,216,24,0.0
5965,01:59.30,16.9921875,-139.8984375,-54.8230285645,Marker 5,Extract per2 start,4,0,216,24,0.0
5966,01:59.32,17.0234375,-139.84375,-54.7912597656,Marker 5,Extract per2 start,4,0,216,24,0.0
5967,01:59.34,17.0390625,-139.8203125,-54.7685241699,Marker 5,Extract per2 start,4,0,216,24,0.0
5968,01:59.36,17.0859375,-139.8203125,-54.7550048828,Marker 5,Extract per2 start,4,0,216,24,0.0
5969,01:59.38,17.1484375,-139.796875,-54.772857666,Marker 5,Extract per2 start,4,0,216,24,0.0
5970,01:59.40,17.234375,-139.78125,-54.8001708984,Marker 5,Extract per2 start,4,0,216,24,0.0
5971,01:59.42,17.328125,-139.8046875,-54.8276367188,Marker 5,Extract per2 start,4,0,216,24,0.0
5972,01:59.44,17.4453125,-139.9140625,-54.8381652832,Marker 5,Extract per2 start,4,0,216,24,0.0
5973,01:59.46,17.5703125,-140.0390625,-54.8494567871,Marker 5,Extract per2 start,4,0,216,24,0.0
5974,01:59.48,17.6796875,-140.1484375,-54.8687133789,Marker 5,Extract per2 start,4,0,216,24,0.0
5975,01:59.50,17.7578125,-140.2890625,-54.8659973145,Marker 5,Extract per2 start,4,0,216,24,0.0
5976,01:59.52,17.8203125,-140.3828125,-54.8719787598,Marker 5,Extract per2 start,4,0,216,24,0.0
5977,01:59.54,17.890625,-140.5,-54.8693847656,Marker 5,Extract per2 start,4,0,216,24,0.0
5978,01:59.56,17.921875,-140.5859375,-54.8750610352,Marker 5,Extract per2 start,4,0,216,24,0.0
5979,01:59.58,17.9453125,-140.6328125,-54.8806152344,Marker 5,Extract per2 start,4,0,216,24,0.0
5980,01:59.60,17.921875,-140.6484375,-54.8900146484,Marker 5,Extract per2 start,4,0,216,24,0.0
5981,01:59.62,17.890625,-140.65625,-54.8944396973,Marker 5,Extract per2 start,4,0,216,24,0.0
5982,01:59.64,17.859375,-140.640625,-54.8941345215,Marker 5,Extract per2 start,4,0,216,24,0.0
5983,01:59.66,17.8359375,-140.625,-54.8804016113,Marker 5,Extract per2 start,4,0,216,24,0.0
5984,01:59.68,17.7890625,-140.5859375,-54.870513916,Marker 5,Extract per2 start,4,0,216,24,0.0
5985,01:59.70,17.734375,-140.5546875,-54.8569335938,Marker 5,Extract per2 start,4,0,216,24,0.0
5986,01:59.72,17.671875,-140.546875,-54.842590332,Marker 5,Extract per2 start,4,0,216,24,0.0
5987,01:59.74,17.6015625,-140.546875,-54.8277893066,Marker 5,Extract per2 start,4,0,216,24,0.0
5988,01:59.76,17.5390625,-140.484375,-54.8359375,Marker 5,Extract per2 start,4,0,216,24,0.0
5989,01:59.78,17.484375,-140.4375,-54.8438720703,Marker 5,Extract per2 start,4,0,216,24,0.0
5990,01:59.80,17.4296875,-140.3984375,-54.8568115234,Marker 5,Extract per2 start,4,0,216,24,0.0
5991,01:59.82,17.3828125,-140.375,-54.8620300293,Marker 5,Extract per2 start,4,0,216,24,0.0
5992,01:59.84,17.328125,-140.3515625,-54.8668518066,Marker 5,Extract per2 start,4,0,216,24,0.0
5993,01:59.86,17.328125,-140.34375,-54.8626708984,Marker 5,Extract per2 start,4,0,216,24,0.0
5994,01:59.88,17.34375,-140.3515625,-54.8445739746,Marker 5,Extract per2 start,4,0,216,24,0.0
5995,01:59.90,17.390625,-140.359375,-54.8307189941,Marker 5,Extract per2 start,4,0,216,24,0.0
5996,01:59.92,17.421875,-140.34375,-54.8267211914,Marker 5,Extract per2 start,4,0,216,24,0.0
5997,01:59.94,17.4609375,-140.34375,-54.8176269531,Marker 5,Extract per2 start,4,0,216,24,0.0
5998,01:59.96,17.5,-140.328125,-54.8261413574,Marker 5,Extract per2 start,4,0,216,24,0.0
5999,01:59.98,17.5390625,-140.3125,-54.8300476074,Marker 5,Extract per2 start,4,0,216,24,0.0
6000,02:00.0,17.578125,-140.3046875,-54.8344421387,Marker 5,Extract per2 start,4,0,216,24,0.0
6001,02:00.2,17.6328125,-140.296875,-54.8385620117,Marker 5,Extract per2 start,4,0,216,24,0.0
6002,02:00.4,17.6484375,-140.2890625,-54.8427429199,Marker 5,Extract per2 start,4,0,216,24,0.0
6003,02:00.6,17.6640625,-140.3203125,-54.8292236328,Marker 5,Extract per2 start,4,0,216,24,0.0
6004,02:00.8,17.65625,-140.328125,-54.8249816895,Marker 5,Extract per2 start,4,0,216,24,0.0
6005,02:00.10,17.6875,-140.3671875,-54.807800293,Marker 5,Extract per2 start,4,0,216,24,0.0
6006,02:00.12,17.6953125,-140.3671875,-54.8077697754,Marker 5,Extract per2 start,4,0,216,24,0.0
6007,02:00.14,17.703125,-140.359375,-54.8261413574,Marker 5,Extract per2 start,4,0,216,24,0.0
6008,02:00.16,17.703125,-140.34375,-54.8535461426,Marker 5,Extract per2 start,4,0,216,24,0.0
6009,02:00.18,17.671875,-140.3125,-54.8891601562,Marker 5,Extract per2 start,4,0,216,24,0.0
6010,02:00.20,17.625,-140.3203125,-54.8985595703,Marker 5,Extract per2 start,4,0,216,24,0.0
6011,02:00.22,17.5546875,-140.3671875,-54.8765258789,Marker 5,Extract per2 start,4,0,216,24,0.0
6012,02:00.24,17.5078125,-140.4296875,-54.8311157227,Marker 5,Extract per2 start,4,0,216,24,0.0
6013,02:00.26,17.4609375,-140.46875,-54.7860107422,Marker 5,Extract per2 start,4,0,216,24,0.0
6014,02:00.28,17.40625,-140.484375,-54.7585144043,Marker 5,Extract per2 start,4,0,216,24,0.0
6015,02:00.30,17.3671875,-140.5,-54.7587280273,Marker 5,Extract per2 start,4,0,216,24,0.0
6016,02:00.32,17.3125,-140.46875,-54.7861938477,Marker 5,Extract per2 start,4,0,216,24,0.0
6017,02:00.34,17.28125,-140.4296875,-54.8227233887,Marker 5,Extract per2 start,4,0,216,24,0.0
6018,02:00.36,17.2734375,-140.4140625,-54.8590087891,Marker 5,Extract per2 start,4,0,216,24,0.0
6019,02:00.38,17.28125,-140.4609375,-54.8778991699,Marker 5,Extract per2 start,4,0,216,24,0.0
6020,02:00.40,17.296875,-140.546875,-54.8750610352,Marker 5,Extract per2 start,4,0,216,24,0.0
6021,02:00.42,17.3203125,-140.6875,-54.8454589844,Marker 5,Extract per2 start,4,0,216,24,0.0
6022,02:00.44,17.3671875,-140.7890625,-54.8244018555,Marker 5,Extract per2 start,4,0,216,24,0.0
6023,02:00.46,17.421875,-140.8515625,-54.8207397461,Marker 5,Extract per2 start,4,0,216,24,0.0
6024,02:00.48,17.46875,-140.90625,-54.8214111328,Marker 5,Extract per2 start,4,0,216,24,0.0
6025,02:00.50,17.515625,-140.9296875,-54.8398132324,Marker 5,Extract per2 start,4,0,216,24,0.0
6026,02:00.52,17.5625,-140.90625,-54.8618469238,Marker 5,Extract per2 start,4,0,216,24,0.0
6027,02:00.54,17.59375,-140.8984375,-54.8671264648,Marker 5,Extract per2 start,4,0,216,24,0.0
6028,02:00.56,17.6171875,-140.890625,-54.8623352051,Marker 5,Extract per2 start,4,0,216,24,0.0
6029,02:00.58,17.5859375,-140.8359375,-54.8572387695,Marker 5,Extract per2 start,4,0,216,24,0.0
6030,02:00.60,17.5703125,-140.796875,-54.8432617188,Marker 5,Extract per2 start,4,0,216,24,0.0
6031,02:00.62,17.5546875,-140.765625,-54.8245849609,Marker 5,Extract per2 start,4,0,216,24,0.0
6032,02:00.64,17.53125,-140.7421875,-54.8009338379,Marker 5,Extract per2 start,4,0,216,24,0.0
6033,02:00.66,17.484375,-140.671875,-54.8089599609,Marker 5,Extract per2 start,4,0,216,24,0.0
6034,02:00.68,17.421875,-140.6171875,-54.8209533691,Marker 5,Extract per2 start,4,0,216,24,0.0
6035,02:00.70,17.34375,-140.578125,-54.8239135742,Marker 5,Extract per2 start,4,0,216,24,0.0
6036,02:00.72,17.296875,-140.546875,-54.8228149414,Marker 5,Extract per2 start,4,0,216,24,0.0
6037,02:00.74,17.296875,-140.546875,-54.8141174316,Marker 5,Extract per2 start,4,0,216,24,0.0
6038,02:00.76,17.3203125,-140.53125,-54.8189086914,Marker 5,Extract per2 start,4,0,216,24,0.0
6039,02:00.78,17.328125,-140.53125,-54.8194885254,Marker 5,Extract per2 start,4,0,216,24,0.0
6040,02:00.80,17.359375,-140.5390625,-54.8195800781,Marker 5,Extract per2 start,4,0,216,24,0.0
6041,02:00.82,17.390625,-140.5546875,-54.8158874512,Marker 5,Extract per2 start,4,0,216,24,0.0
6042,02:00.84,17.4296875,-140.5703125,-54.811706543,Marker 5,Extract per2 start,4,0,216,24,0.0
6043,02:00.86,17.453125,-140.5859375,-54.8078613281,Marker 5,Extract per2 start,4,0,216,24,0.0
6044,02:00.88,17.4921875,-140.609375,-54.8035583496,Marker 5,Extract per2 start,4,0,216,24,0.0
6045,02:00.90,17.515625,-140.59375,-54.8165283203,Marker 5,Extract per2 start,4,0,216,24,0.0
6046,02:00.92,17.53125,-140.6015625,-54.8258666992,Marker 5,Extract per2 start,4,0,216,24,0.0
6047,02:00.94,17.53125,-140.578125,-54.8349304199,Marker 5,Extract per2 start,4,0,216,24,0.0
6048,02:00.96,17.5078125,-140.5703125,-54.8341674805,Marker 5,Extract per2 start,4,0,216,24,0.0
6049,02:00.98,17.484375,-140.5625,-54.8296203613,Marker 5,Extract per2 start,4,0,216,24,0.0
6050,02:01.0,17.4453125,-140.578125,-54.8205871582,Marker 5,Extract per2 start,4,0,216,24,0.0
6051,02:01.2,17.3984375,-140.59375,-54.8159179688,Marker 5,Extract per2 start,4,0,216,24,0.0
6052,02:01.4,17.3828125,-140.6015625,-54.8155212402,Marker 5,Extract per2 start,4,0,216,24,0.0
6053,02:01.6,17.34375,-140.5625,-54.8291931152,Marker 5,Extract per2 start,4,0,216,24,0.0
6054,02:01.8,17.3359375,-140.5625,-54.829284668,Marker 5,Extract per2 start,4,0,216,24,0.0
6055,02:01.10,17.3359375,-140.5703125,-54.8339233398,Marker 5,Extract per2 start,4,0,216,24,0.0
6056,02:01.12,17.34375,-140.5546875,-54.8478393555,Marker 5,Extract per2 start,4,0,216,24,0.0
6057,02:01.14,17.3671875,-140.5078125,-54.8796386719,Marker 5,Extract per2 start,4,0,216,24,0.0
6058,02:01.16,17.390625,-140.484375,-54.9059448242,Marker 5,Extract per2 start,4,0,216,24,0.0
6059,02:01.18,17.40625,-140.4921875,-54.9059448242,Marker 5,Extract per2 start,4,0,216,24,0.0
6060,02:01.20,17.3984375,-140.5546875,-54.870513916,Marker 5,Extract per2 start,4,0,216,24,0.0
6061,02:01.22,17.390625,-140.6171875,-54.8160095215,Marker 5,Extract per2 start,4,0,216,24,0.0
6062,02:01.24,17.3828125,-140.609375,-54.782989502,Marker 5,Extract per2 start,4,0,216,24,0.0
6063,02:01.26,17.3828125,-140.5859375,-54.7602539062,Marker 5,Extract per2 start,4,0,216,24,0.0
6064,02:01.28,17.3828125,-140.5625,-54.7690429688,Marker 5,Extract per2 start,4,0,216,24,0.0
6065,02:01.30,17.359375,-140.5234375,-54.7964172363,Marker 5,Extract per2 start,4,0,216,24,0.0
6066,02:01.32,17.328125,-140.53125,-54.8155517578,Marker 5,Extract per2 start,4,0,216,24,0.0
6067,02:01.34,17.3203125,-140.53125,-54.8342285156,Marker 5,Extract per2 start,4,0,216,24,0.0
6068,02:01.36,17.328125,-140.546875,-54.8529663086,Marker 5,Extract per2 start,4,0,216,24,0.0
6069,02:01.38,17.3359375,-140.6015625,-54.8582763672,Marker 5,Extract per2 start,4,0,216,24,0.0
6070,02:01.40,17.3828125,-140.7109375,-54.8414611816,Marker 5,Extract per2 start,4,0,216,24,0.0
6071,02:01.42,17.4375,-140.765625,-54.8424987793,Marker 5,Extract per2 start,4,0,216,24,0.0
6072,02:01.44,17.4921875,-140.7890625,-54.8513793945,Marker 5,Extract per2 start,4,0,216,24,0.0
6073,02:01.46,17.5234375,-140.7890625,-54.8694152832,Marker 5,Extract per2 start,4,0,216,24,0.0
6074,02:01.48,17.578125,-140.8203125,-54.8693847656,Marker 5,Extract per2 start,4,0,216,24,0.0
6075,02:01.50,17.6171875,-140.7890625,-54.8776245117,Marker 5,Extract per2 start,4,0,216,24,0.0
6076,02:01.52,17.640625,-140.78125,-54.8684692383,Marker 5,Extract per2 start,4,0,216,24,0.0
6077,02:01.54,17.640625,-140.734375,-54.8639221191,Marker 5,Extract per2 start,4,0,216,24,0.0
6078,02:01.56,17.6328125,-140.6953125,-54.8593139648,Marker 5,Extract per2 start,4,0,216,24,0.0
6079,02:01.58,17.6171875,-140.640625,-54.8490600586,Marker 5,Extract per2 start,4,0,216,24,0.0
6080,02:01.60,17.5859375,-140.6015625,-54.8311462402,Marker 5,Extract per2 start,4,0,216,24,0.0
6081,02:01.62,17.5703125,-140.5625,-54.8211975098,Marker 5,Extract per2 start,4,0,216,24,0.0
6082,02:01.64,17.53125,-140.5078125,-54.820098877,Marker 5,Extract per2 start,4,0,216,24,0.0
6083,02:01.66,17.484375,-140.453125,-54.8315734863,Marker 5,Extract per2 start,4,0,216,24,0.0
6084,02:01.68,17.4375,-140.40625,-54.8439025879,Marker 5,Extract per2 start,4,0,216,24,0.0
6085,02:01.70,17.40625,-140.3671875,-54.8565673828,Marker 5,Extract per2 start,4,0,216,24,0.0
6086,02:01.72,17.375,-140.40625,-54.8473815918,Marker 5,Extract per2 start,4,0,216,24,0.0
6087,02:01.74,17.3515625,-140.40625,-54.8522338867,Marker 5,Extract per2 start,4,0,216,24,0.0
6088,02:01.76,17.34375,-140.3984375,-54.861907959,Marker 5,Extract per2 start,4,0,216,24,0.0
6089,02:01.78,17.34375,-140.4453125,-54.8542785645,Marker 5,Extract per2 start,4,0,216,24,0.0
6090,02:01.80,17.34375,-140.4375,-54.8551025391,Marker 5,Extract per2 start,4,0,216,24,0.0
6091,02:01.82,17.3671875,-140.4765625,-54.841583252,Marker 5,Extract per2 start,4,0,216,24,0.0
6092,02:01.84,17.3828125,-140.453125,-54.8414611816,Marker 5,Extract per2 start,4,0,216,24,0.0
6093,02:01.86,17.390625,-140.421875,-54.8509521484,Marker 5,Extract per2 start,4,0,216,24,0.0
6094,02:01.88,17.390625,-140.40625,-54.8549499512,Marker 5,Extract per2 start,4,0,216,24,0.0
6095,02:01.90,17.3671875,-140.40625,-54.8501586914,Marker 5,Extract per2 start,4,0,216,24,0.0
6096,02:01.92,17.34375,-140.3984375,-54.8456115723,Marker 5,Extract per2 start,4,0,216,24,0.0
6097,02:01.94,17.328125,-140.3671875,-54.8448791504,Marker 5,Extract per2 start,4,0,216,24,0.0
6098,02:01.96,17.296875,-140.359375,-54.839630127,Marker 5,Extract per2 start,4,0,216,24,0.0
6099,02:01.98,17.28125,-140.3359375,-54.8387145996,Marker 5,Extract per2 start,4,0,216,24,0.0
6100,02:02.0,17.2734375,-140.296875,-54.8382873535,Marker 5,Extract per2 start,4,0,216,24,0.0
6101,02:02.2,17.2578125,-140.2578125,-54.8379821777,Marker 5,Extract per2 start,4,0,216,24,0.0
6102,02:02.4,17.2578125,-140.234375,-54.8419189453,Marker 5,Extract per2 start,4,0,216,24,0.0
6103,02:02.6,17.2578125,-140.1953125,-54.8416442871,Marker 5,Extract per2 start,4,0,216,24,0.0
